"DCODE","DISTNAME","DISTCOUNTY","CC","AVG_FTE","RNK_FTE","LOCREV","AVG_LOCREV","RNK_LOCREV","STREV","AVG_STREV","RNK_STREV","FEDREV","AVG_FEDREV","RNK_FEDREV","TOTREV","AVG_TOTREV","RNK_TOTREV","BASINS","AVG_BASINS","RNK_BASINS","ADDINS","AVG_ADDINS","RNK_ADDINS","AEINS","AVG_AEINS","RNK_AEINS","ITOT","AVG_ITOT","RNK_ITOT","ISAL","AVG_ISAL","RNK_ISAL","ISSUP","AVG_ISSUP","RNK_ISSUP","ADM","AVG_ADM","RNK_ADM","FACACQ","AVG_FACACQ","RNK_FACACQ","OPNMNT","AVG_OPNMNT","RNK_OPNMNT","TRANS","AVG_TRANS","RNK_TRANS","SSTOT","AVG_SSTOT","RNK_SSTOT","SSSAL","AVG_SSSAL","RNK_SSSAL","COE","AVG_COE","RNK_COE","TOTEXP","AVG_TOTEXP","RNK_TOTEXP","T_SAL","AVG_T_SAL","RNK_T_SAL","HSEV","AVG_HSEV","RNK_HSEV","NHSEV","AVG_NHSEV","RNK_NHSEV","P_TCHR","AVG_P_TCHR","RNK_P_TCH","GROUP","AEPUPILS_A","AEPUPILS_S"
"50902","CONNER CREEK ACADEMY EAST","MACOMB COUNTY","50",843.00,429,144964.73,172,668,6261951.23,7428,137,746466.00,885,295,7416870.51,8798,392,2859077.92,3392,631,856080.30,1016,385,0.00,0,0,3715158.22,4407,621,0.00,0,0,160612.03,191,689,1535548.96,1822,188,0.00,0,0,1103588.27,1309,169,0.00,0,0,2799749.26,3321,337,0.00,0,0,6514907.48,7728,624,7656236.66,9082,312,0.00,0,0,0,0,0,0,0,0,53.99,16,73,"M",0.00,0.00
"50903","HURON ACADEMY","MACOMB COUNTY","50",431.00,571,93381.00,217,652,3153541.00,7317,174,338086.00,784,382,3585008.00,8318,574,1127242.00,2615,737,390788.00,907,489,0.00,0,0,1518030.00,3522,724,0.00,0,0,92562.00,215,680,825535.00,1915,164,0.00,0,0,459287.00,1066,269,0.00,0,0,1377384.00,3196,386,0.00,0,0,2895414.00,6718,758,3361340.00,7799,729,0.00,0,0,0,0,0,0,0,0,27.59,16,73,"N",0.00,0.00
"50904","CONNER CREEK ACADEMY","MACOMB COUNTY","50",517.00,540,174272.28,337,625,4272437.70,8264,22,808869.00,1565,93,5255578.98,10166,126,1260557.94,2438,753,980208.29,1896,43,0.00,0,0,2240766.23,4334,632,0.00,0,0,259497.12,502,438,986473.41,1908,169,0.00,0,0,1574033.93,3045,13,4030.18,8,654,2824034.64,5462,61,0.00,0,0,5064800.87,9797,127,5189104.75,10037,149,0.00,0,0,0,0,0,0,0,0,28.00,18,128,"M",0.00,0.00
"50905","ARTS ACADEMY IN THE WOODS","MACOMB COUNTY","50",306.00,624,31430.59,103,704,2271062.72,7422,139,167940.04,549,674,2470433.35,8073,682,1416026.98,4628,162,102863.20,336,728,0.00,0,0,1518890.18,4964,492,1436828.54,4696,456,71711.87,234,672,498923.12,1630,225,0.00,0,0,203531.79,665,711,0.00,0,0,774166.78,2530,695,302379.59,988,583,2293056.96,7494,683,2447376.14,7998,686,897587.41,41174,557,0,0,0,0,0,0,21.80,14,41,"N",0.00,0.00
"50906","MERRITT ACADEMY","MACOMB COUNTY","50",400.00,584,201104.18,503,597,2938254.88,7346,159,310828.00,777,392,3450187.06,8625,447,1247756.15,3119,661,242894.68,607,674,0.00,0,0,1490650.83,3727,701,0.00,0,0,54354.54,136,719,733098.11,1833,185,0.00,0,0,284374.16,711,676,458.00,1,665,1072284.81,2681,636,0.00,0,0,2562935.64,6407,766,3466913.47,8667,446,0.00,0,0,0,0,0,0,0,0,21.60,19,173,"N",0.00,0.00
"50908","MT. CLEMENS MONTESSORI ACADEMY","MACOMB COUNTY","50",312.00,617,465009.00,1490,326,2184728.00,7002,265,136423.00,437,753,2786160.00,8930,342,1011537.00,3242,643,23228.00,74,755,0.00,0,0,1034765.00,3317,741,0.00,0,0,45104.00,145,714,633939.00,2032,143,0.00,0,0,663251.00,2126,48,0.00,0,0,1342294.00,4302,170,0.00,0,0,2377059.00,7619,660,2773969.00,8891,365,0.00,0,0,0,0,0,0,0,0,15.00,21,327,"N",0.00,0.00
"50909","PREVAIL ACADEMY","MACOMB COUNTY","50",657.00,500,120670.00,184,663,4756005.00,7239,202,388479.00,591,624,5265154.00,8014,704,2084369.00,3173,652,451943.00,688,637,0.00,0,0,2536312.00,3860,688,0.00,0,0,324059.00,493,449,1292221.00,1967,156,0.00,0,0,1091185.00,1661,95,0.00,0,0,2707465.00,4121,188,0.00,0,0,5243777.00,7981,539,5269729.00,8021,678,0.00,0,0,0,0,0,0,0,0,33.02,20,227,"M",0.00,0.00
"50910","BEN ROSS PUBLIC SCHOOL ACADEMY","MACOMB COUNTY","50",690.00,483,801795.00,1162,406,5090238.00,7377,152,807694.00,1171,166,6705913.00,9719,174,2235593.00,3240,644,657022.00,952,448,0.00,0,0,2892615.00,4192,652,2720452.00,3943,577,398903.00,578,361,1215154.00,1761,198,0.00,0,0,1474421.00,2137,47,515248.00,747,29,3603726.00,5223,69,1069782.00,1550,528,6496341.00,9415,171,6705913.00,9719,185,1301832.00,38289,574,0,0,0,0,0,0,34.00,20,227,"M",0.00,0.00
"50911","ACADEMY OF WARREN","MACOMB COUNTY","50",849.00,425,57205.43,67,727,5937983.42,6994,266,645737.46,761,410,6640926.31,7822,745,1773199.61,2089,764,350185.89,412,721,0.00,0,0,2123385.50,2501,770,0.00,0,0,236492.71,279,640,2145876.39,2528,83,0.00,0,0,1295292.71,1526,127,42252.50,50,607,3719914.31,4382,156,0.00,0,0,5843299.81,6883,750,6084439.02,7167,769,0.00,0,0,0,0,0,0,0,0,36.00,24,621,"M",0.00,0.00
"50912","REACH CHARTER ACADEMY","MACOMB COUNTY","50",309.00,622,2050049.00,6634,47,2327202.00,7531,111,373986.00,1210,160,4751237.00,15376,25,1525913.00,4938,99,195575.00,633,662,0.00,0,0,1721488.00,5571,232,0.00,0,0,203686.00,659,308,1393561.00,4510,6,0.00,0,0,1379867.00,4466,2,0.00,0,0,2977114.00,9635,9,0.00,0,0,4698602.00,15206,19,4735594.00,15326,23,0.00,0,0,0,0,0,0,0,0,19.00,16,73,"N",0.00,0.00
"51020","BEAR LAKE SCHOOL DISTRICT","MANISTEE COUNTY","51",353.28,599,970298.13,2747,142,1841459.19,5212,666,279607.00,791,376,3267438.66,9249,267,1612846.65,4565,179,257635.27,729,612,0.00,0,0,1870481.92,5295,360,1738743.94,4922,369,35222.99,100,727,493712.95,1398,293,0.00,0,0,280718.97,795,577,170328.91,482,191,979983.82,2774,593,586255.09,1659,503,2850465.74,8069,499,3246713.94,9190,287,874707.13,47903,488,45832200,129733,286,44648345,126382,120,18.26,19,173,"N",0.00,0.00
"51045","KALEVA NORMAN DICKSON SCHOOL DISTRICT","MANISTEE COUNTY","51",743.00,449,2229120.39,3000,125,4419867.25,5949,586,664107.73,894,286,7340464.37,9879,155,3440866.10,4631,159,816658.59,1099,320,0.00,0,0,4257524.69,5730,194,4046255.68,5446,162,234967.03,316,620,799851.51,1077,502,0.00,0,0,777638.69,1047,277,453940.42,611,69,2266397.65,3050,465,1395049.64,1878,400,6523922.34,8781,270,6847646.32,9216,282,2053654.47,57525,236,92318825,124251,309,112805423,151824,92,35.70,21,327,"M",0.00,0.00
"51060","ONEKAMA CONSOLIDATED SCHOOLS","MANISTEE COUNTY","51",408.70,576,2695114.35,6594,48,571875.47,1399,751,277655.26,679,515,3545845.08,8676,429,2069390.28,5063,86,308669.51,755,587,0.00,0,0,2378059.79,5819,170,2169753.46,5309,189,105855.31,259,654,596111.59,1459,271,0.00,0,0,437222.93,1070,263,137361.31,336,427,1276551.14,3123,422,738658.19,1807,433,3654610.93,8942,236,3844951.44,9408,240,1183384.71,53790,351,106908876,261583,46,144686084,354015,36,22.00,19,173,"N",0.00,0.00
"51070","MANISTEE AREA SCHOOLS","MANISTEE COUNTY","51",1725.99,257,4256429.57,2466,165,8556429.81,4957,679,1056355.01,612,605,15103009.52,8750,409,7929690.86,4594,174,1209972.95,701,629,0.00,0,0,9139663.81,5295,360,8547956.11,4952,353,742039.18,430,506,2161163.47,1252,353,0.00,0,0,1581377.19,916,405,713927.41,414,297,5198507.25,3012,484,3864285.13,2239,201,14338171.06,8307,413,15795698.08,9152,299,4890426.81,58081,216,217088922,125776,302,206546833,119669,130,84.20,20,227,"K",0.00,0.00
"51903","CASMAN ALTERNATIVE ACADEMY","MANISTEE COUNTY","51",84.00,735,38042.21,453,608,645563.65,7685,77,152289.58,1813,64,835895.44,9951,146,298653.23,3555,608,82792.15,986,414,0.00,0,0,381445.38,4541,606,325956.61,3880,578,176522.02,2101,11,252808.73,3010,34,0.00,0,0,77948.44,928,390,23149.50,276,506,530428.69,6315,28,343760.74,4092,13,911874.07,10856,68,948638.54,11293,80,186243.00,46329,506,0,0,0,0,0,0,4.02,21,327,"N",0.00,0.00
"52015","N.I.C.E. COMMUNITY SCHOOLS","MARQUETTE COUNTY","52",1243.89,343,1732091.85,1392,351,8363823.90,6724,352,762547.29,613,603,10919011.17,8778,399,4894063.05,4018,465,1639773.45,1346,171,872223.97,33690,3,7406060.47,5954,145,6306136.90,5070,285,831865.86,669,304,1148193.39,923,664,0.00,0,0,981952.65,789,585,627369.72,504,154,3589381.62,2886,543,2702299.64,2172,223,10995442.09,8840,253,11561020.74,9294,267,2925044.62,53019,374,103551989,83249,483,77118223,61998,268,55.17,22,421,"L",14.69,11.20
"52040","GWINN AREA COMMUNITY SCHOOLS","MARQUETTE COUNTY","52",1320.37,324,2403250.95,1820,250,8603236.87,6516,422,1146946.38,869,307,12230976.65,9263,264,5675720.14,4299,311,2020135.93,1530,106,0.00,0,0,7695856.07,5829,169,7258246.93,5497,155,682765.21,517,420,1504879.34,1140,439,0.00,0,0,1142662.80,865,473,687229.25,520,136,4017536.60,3043,469,2556900.14,1937,362,11713392.67,8871,245,12204787.98,9243,275,3384704.24,50799,434,128495593,97318,434,96685121,73226,231,66.63,20,227,"L",0.00,0.00
"52090","NEGAUNEE PUBLIC SCHOOLS","MARQUETTE COUNTY","52",1454.25,301,2167582.74,1491,325,9214060.64,6336,497,878988.49,604,611,12422332.87,8542,482,5854639.26,4026,462,1963838.05,1350,167,0.00,0,0,7818477.31,5376,313,7579626.42,5212,220,1034339.21,711,279,1328624.20,914,677,0.00,0,0,1123751.31,773,607,642988.72,442,247,4129703.44,2840,565,2945122.83,2025,311,11948180.75,8216,453,12528694.36,8615,469,3596541.53,52635,383,119880882,82435,484,64514286,44363,370,68.33,21,327,"L",0.00,0.00
"52100","POWELL TOWNSHIP SCHOOLS","MARQUETTE COUNTY","52",36.00,754,819070.07,22752,7,35898.62,997,757,28746.28,799,367,889281.97,24702,11,396551.05,11015,7,52744.84,1465,130,0.00,0,0,449295.89,12480,8,433154.86,12032,5,54289.56,1508,39,116778.21,3244,27,0.00,0,0,108007.60,3000,14,59323.38,1648,7,338398.75,9400,10,182130.35,5059,7,787694.64,21880,9,847374.72,23538,9,227832.68,47764,490,21752924,604248,7,42955667,1193213,8,4.77,8,8,"N",0.00,0.00
"52110","REPUBLIC-MICHIGAMME SCHOOLS","MARQUETTE COUNTY","52",135.40,716,1132698.54,8366,29,303645.41,2243,737,140498.00,1038,218,1584011.95,11699,60,800200.91,5910,39,207650.31,1534,105,0.00,0,0,1007851.22,7444,38,988046.61,7297,26,62622.03,462,473,246272.71,1819,189,0.00,0,0,274453.90,2027,54,100652.53,743,30,684001.17,5052,88,366676.16,2708,91,1691852.39,12495,35,1754107.83,12955,40,456326.72,50091,453,25092617,185322,119,54913432,405564,33,9.11,15,59,"N",0.00,0.00
"52160","WELLS TOWNSHIP SCHOOL DISTRICT","MARQUETTE COUNTY","52",14.00,767,332535.31,23753,6,17722.00,1266,754,23723.29,1695,75,376514.60,26894,8,154049.64,11004,8,9875.03,705,627,0.00,0,0,163924.67,11709,11,158465.57,11319,9,8044.34,575,363,97182.14,6942,2,0.00,0,0,46964.16,3355,10,82545.74,5896,3,234736.38,16767,3,115864.97,8276,1,398661.05,28476,5,415441.46,29674,6,92237.13,38432,573,7553545,539539,10,16640421,1188602,9,2.40,6,4,"N",0.00,0.00
"52170","MARQUETTE AREA PUBLIC SCHOOLS","MARQUETTE COUNTY","52",3233.85,128,9793055.93,3028,123,16103308.61,4980,676,2055798.20,636,576,27954126.74,8644,440,13691847.33,4234,351,3458832.09,1070,345,5456.61,0,0,17156136.03,5305,353,16190813.08,5007,323,3235024.03,1000,130,3399376.46,1051,532,0.00,0,0,2739684.37,847,501,1285670.96,398,329,10659755.82,3296,347,7830158.26,2421,141,27815891.85,8601,327,29035975.38,8979,339,8688857.97,56723,258,472303254,146050,214,404036212,124940,122,153.18,21,327,"H",0.00,0.00
"52180","ISHPEMING PUBLIC SCHOOL DISTRICT","MARQUETTE COUNTY","52",891.13,421,1336376.29,1500,321,6104091.14,6850,311,679527.57,763,407,8327682.03,9345,243,3353554.00,3763,576,1356645.22,1522,109,0.00,0,0,4710199.22,5286,366,4480381.28,5028,309,548603.91,616,337,1107108.08,1242,360,0.00,0,0,1050453.53,1179,212,230136.78,258,519,2936302.30,3295,348,1899756.93,2132,243,7646501.52,8581,336,8209593.22,9213,283,2040574.69,51804,406,55813188,62632,517,27771148,31164,465,39.39,23,532,"M",0.00,0.00
"52901","NORTH STAR ACADEMY","MARQUETTE COUNTY","52",97.00,728,64299.82,663,554,710771.15,7328,166,96686.46,997,233,873354.08,9004,321,329186.85,3394,630,88372.62,911,484,0.00,0,0,417559.47,4305,640,375713.26,3873,580,14152.00,146,713,256383.79,2643,65,0.00,0,0,67382.93,695,689,20671.70,213,547,358590.42,3697,240,91932.44,948,584,776149.89,8002,527,889028.02,9165,295,203958.26,42403,542,0,0,0,0,0,0,4.81,20,227,"N",0.00,0.00
"53010","MASON COUNTY CENTRAL SCHOOLS","MASON COUNTY","53",1579.77,282,2701266.54,1710,275,9616636.68,6087,568,1262526.79,799,367,13785576.94,8726,415,7180408.33,4663,145,1776339.73,1153,283,80867.75,2033,82,9037615.81,5721,198,8649957.60,5475,158,386985.67,245,664,1584663.71,1003,584,0.00,0,0,1067315.38,676,700,894407.32,566,97,3933372.08,2490,713,2534991.81,1605,515,12970987.89,8211,455,13939754.18,8824,389,4329832.31,59078,190,163726006,103639,412,95383284,60378,282,73.29,21,327,"K",20.02,19.75
"53020","MASON COUNTY EASTERN SCHOOLS","MASON COUNTY","53",512.86,541,1230764.74,2400,174,3040574.43,5929,589,355373.51,693,496,4639656.68,9047,311,2481104.28,4838,111,495707.50,967,430,0.00,0,0,2976811.78,5804,175,2772106.84,5405,173,115090.61,224,676,774826.35,1511,254,0.00,0,0,457515.58,892,435,283706.21,553,106,1631138.75,3180,392,1051888.60,2051,294,4607950.53,8985,220,4846942.23,9451,231,1396468.27,50892,433,69148454,134829,260,58641234,114342,135,27.44,19,173,"M",0.00,0.00
"53030","FREE SOIL COMMUNITY SCHOOLS","MASON COUNTY","53",48.00,750,371831.72,7746,36,178762.60,3724,715,84211.60,1754,69,640017.82,13334,35,253063.03,5272,69,99247.97,2068,30,0.00,0,0,352311.00,7340,39,334323.23,6965,33,7708.06,161,706,142599.65,2971,38,0.00,0,0,91155.55,1899,67,60903.67,1269,12,302366.93,6299,29,153468.31,3197,43,654677.93,13639,25,661262.59,13776,33,141235.10,40353,561,19430045,404793,14,19144879,398852,34,3.50,14,41,"N",0.00,0.00
"53040","LUDINGTON AREA SCHOOL DISTRICT","MASON COUNTY","53",2262.80,204,13209143.54,5838,53,5239525.46,2316,736,1731856.23,765,402,20218784.51,8935,340,11318885.56,5002,95,3280105.23,1450,135,0.00,0,0,14598990.79,6452,72,13435843.10,5938,72,924820.55,409,531,2119172.21,937,652,0.00,0,0,1890742.17,836,521,771636.33,341,420,5706371.26,2522,697,4040752.84,1786,441,20305362.05,8974,224,20982891.11,9273,269,6884562.41,64450,92,328376170,145119,218,653182720,288661,46,106.82,21,327,"J",0.00,0.00
"54010","BIG RAPIDS PUBLIC SCHOOLS","MECOSTA COUNTY","54",2052.05,216,4318294.00,2104,207,11093618.00,5406,654,1491593.00,727,448,17056174.00,8312,577,8518362.28,4151,401,1810330.65,882,507,0.00,0,0,10328692.93,5033,468,9818304.89,4785,425,996360.19,486,455,1968915.48,959,626,0.00,0,0,1967977.72,959,349,653503.95,318,451,5586757.34,2723,616,3873354.18,1888,395,15915450.27,7756,614,16776371.15,8175,628,4990609.89,55194,304,204091873,99458,431,202357452,98612,161,90.42,23,532,"J",0.00,0.00
"54025","CHIPPEWA HILLS SCHOOL DISTRICT","MECOSTA COUNTY","54",2289.87,201,6745242.12,2946,129,11544667.49,5042,671,1950107.86,852,321,20271775.75,8853,368,9889575.20,4319,294,3684078.69,1609,86,0.00,0,0,13573653.89,5928,151,12797127.50,5589,137,836721.93,365,580,2403718.48,1050,533,0.00,0,0,1768414.46,772,611,1390703.47,607,72,6399558.34,2795,584,4316978.42,1885,398,19973212.23,8722,293,20476239.97,8942,350,6063220.72,59795,175,429137319,187407,114,307717759,134382,105,101.40,23,532,"J",0.00,0.00
"54040","MORLEY STANWOOD COMMUNITY SCHOOLS","MECOSTA COUNTY","54",1515.10,296,2153841.51,1422,340,9750614.54,6436,453,1342406.98,886,292,13283110.39,8767,404,6824628.30,4504,206,1832589.23,1210,246,0.00,0,0,8657217.53,5714,201,7939806.61,5240,212,719633.95,475,465,1479066.27,976,607,0.00,0,0,1448517.69,956,350,814798.25,538,116,4462016.16,2945,506,3072048.89,2028,307,13119233.69,8659,307,13199836.40,8712,433,4043373.25,57150,243,142890654,94311,450,83456591,55083,298,70.75,21,327,"K",0.00,0.00
"54901","CROSSROADS CHARTER ACADEMY","MECOSTA COUNTY","54",560.53,522,62845.59,112,699,4156795.97,7416,141,451282.44,805,361,4675572.15,8341,561,1986732.16,3544,609,407818.17,728,613,0.00,0,0,2394550.33,4272,645,0.00,0,0,217390.12,388,554,963140.74,1718,207,0.00,0,0,398872.07,712,674,25628.80,46,612,1605031.73,2863,557,0.00,0,0,3999582.06,7135,728,4556333.65,8129,648,0.00,0,0,0,0,0,0,0,0,37.55,15,59,"M",0.00,0.00
"55010","CARNEY-NADEAU PUBLIC SCHOOLS","MENOMINEE COUNTY","55",262.00,647,327921.54,1252,379,1811209.33,6913,287,200436.00,765,402,2339566.87,8930,342,1245113.56,4752,126,294022.99,1122,303,0.00,0,0,1539136.55,5875,163,1440044.67,5496,156,18316.76,70,738,261277.12,997,593,0.00,0,0,197406.53,753,633,160820.72,614,64,637821.13,2434,727,339750.60,1297,569,2176957.68,8309,410,2262209.88,8634,460,651218.67,41665,548,24703851,94290,451,13718725,52362,314,15.63,17,99,"N",0.00,0.00
"55100","MENOMINEE AREA PUBLIC SCHOOLS","MENOMINEE COUNTY","55",1750.59,255,2225240.47,1271,375,10979286.78,6272,510,1055713.38,603,613,14281500.63,8158,643,7252532.85,4143,406,2050739.98,1171,270,95608.46,0,0,9398881.29,5369,319,9176002.52,5242,210,825198.40,471,468,1871219.80,1069,510,0.00,0,0,1495144.85,854,491,377798.70,216,544,4569361.75,2610,666,2540466.87,1451,551,13968243.04,7979,541,14305962.64,8172,630,4507092.68,56558,266,164752456,94113,452,102052243,58296,290,79.69,22,421,"K",0.00,0.00
"55115","NORTH CENTRAL AREA SCHOOLS","MENOMINEE COUNTY","55",553.68,525,618791.85,1118,424,2993318.59,5406,654,384658.56,695,493,4070248.38,7351,771,1669242.67,3530,611,445693.30,942,457,316741.85,3922,50,2431677.82,4392,624,2262230.81,4086,569,125673.51,227,673,625718.42,1130,451,0.00,0,0,435777.43,787,589,245312.69,443,244,1432482.05,2587,678,939807.46,1697,490,3864159.87,6979,743,3967719.34,7166,771,925389.11,46016,512,38624474,69760,508,27129571,48999,339,20.11,24,621,"M",39.73,41.03
"55120","STEPHENSON AREA PUBLIC SCHOOLS","MENOMINEE COUNTY","55",753.19,448,1420142.77,1886,239,4267260.85,5666,624,494127.06,656,551,6203033.68,8236,613,3248399.80,4313,302,809436.69,1075,336,0.00,0,0,4057836.49,5388,304,3894807.21,5171,237,106368.61,141,717,1076287.96,1429,278,0.00,0,0,645314.82,857,484,360840.70,479,195,2188812.09,2906,531,1567704.47,2081,275,6246648.58,8294,419,6432531.64,8540,498,1925539.32,52755,382,96505515,128129,292,80085953,106329,144,36.50,21,327,"M",0.00,0.00
"55901","NAH TAH WAHSH PUBLIC SCHOOL ACADEMY","MENOMINEE COUNTY","55",160.00,704,1707923.00,10675,19,1207614.00,7548,104,162437.00,1015,226,3077974.00,19237,14,2096738.00,13105,6,92288.00,577,681,0.00,0,0,2189026.00,13681,5,2060208.00,12876,4,680181.00,4251,3,214770.00,1342,317,0.00,0,0,0.00,0,0,0.00,0,0,894951.00,5593,53,0.00,0,0,3083977.00,19275,11,3111773.00,19449,14,1285004.00,61191,138,0,0,0,0,0,0,21.00,8,8,"N",0.00,0.00
"56010","MIDLAND PUBLIC SCHOOLS","MIDLAND COUNTY","56",8922.69,26,24207915.25,2713,145,56665417.18,6351,490,4801413.47,538,682,86028558.77,9642,182,43402576.15,4864,107,12357229.10,1385,156,0.00,0,0,55759805.25,6249,96,52704119.31,5907,81,9709903.33,1088,108,8584608.50,962,624,800.00,0,0,7169498.97,804,562,2625636.93,294,482,28089647.73,3148,410,21609166.92,2422,140,83849452.98,9397,173,86042777.27,9643,192,28932920.88,75665,12,1188754706,133228,269,900160333,100884,155,382.38,23,532,"D",0.00,0.00
"56020","BULLOCK CREEK SCHOOL DISTRICT","MIDLAND COUNTY","56",2185.71,210,1549208.15,709,546,14023908.04,6416,458,1871117.40,856,316,17483233.59,7999,709,7547607.77,3729,582,2718302.10,1343,176,933510.51,5780,35,11199420.38,5124,431,9346315.26,4276,556,1993067.36,912,161,1868178.56,855,730,0.00,0,0,1348250.54,617,734,902182.04,413,300,6111678.50,2796,582,4643213.63,2124,250,17311098.88,7920,564,17784953.85,8137,643,4585870.13,51136,423,188655121,86313,478,44558642,20386,522,89.68,23,532,"J",76.87,84.65
"56030","COLEMAN COMMUNITY SCHOOL DISTRICT","MIDLAND COUNTY","56",889.00,423,956009.91,1075,436,5978365.80,6725,351,573558.05,645,569,7519933.76,8459,513,3222026.78,3624,595,1055108.87,1187,260,0.00,0,0,4277135.65,4811,549,3719017.20,4183,563,410657.29,462,473,941797.77,1059,522,0.00,0,0,796017.09,895,428,402627.83,453,227,2551099.98,2870,551,1790977.54,2015,321,6828235.63,7681,642,7068354.43,7951,700,1885737.80,53269,369,99124240,111501,369,31112304,34997,435,35.40,25,688,"M",0.00,0.00
"56050","MERIDIAN PUBLIC SCHOOLS","MIDLAND COUNTY","56",1379.40,313,2442924.32,1771,261,8731171.00,6330,498,896577.03,650,558,12085688.35,8762,405,5498740.28,3986,484,1702024.28,1234,238,0.00,0,0,7200764.56,5220,400,6842236.35,4960,346,743179.80,539,401,1345956.03,976,607,0.00,0,0,946530.38,686,693,693380.04,503,157,3729046.25,2703,628,2462361.21,1785,442,10929810.81,7924,559,11773846.74,8535,499,3716323.70,62459,118,238067295,172588,144,70758776,51297,320,59.50,23,532,"L",0.00,0.00
"56901","WINDOVER HIGH SCHOOL","MIDLAND COUNTY","56",109.60,724,8742.55,80,718,827621.67,7551,103,117226.33,1070,203,953590.55,8701,423,520104.90,4745,128,0.00,0,0,0.00,0,0,520104.90,4745,563,423895.29,3868,581,85669.53,782,228,209749.74,1914,166,0.00,0,0,109900.50,1003,304,39802.50,363,381,445122.27,4061,195,219255.69,2001,327,965227.17,8807,264,1006598.50,9184,289,282123.17,51295,418,0,0,0,0,0,0,5.50,20,227,"N",0.00,0.00
"56902","MIDLAND ACADEMY OF ADVANCED AND CREATIVE","MIDLAND COUNTY","56",236.16,655,0.00,0,0,1671414.76,7077,237,0.00,0,0,1671414.76,7077,772,772868.37,3273,640,37895.24,160,747,0.00,0,0,810763.61,3433,732,0.00,0,0,126182.59,534,408,333346.60,1412,286,0.00,0,0,431226.72,1826,74,0.00,0,0,890755.91,3772,228,0.00,0,0,1701519.52,7205,721,1701519.52,7205,767,0.00,0,0,0,0,0,0,0,0,16.46,14,41,"N",0.00,0.00
"56903","ACADEMIC AND CAREER EDUCATION ACADEMY","MIDLAND COUNTY","56",114.67,722,6295.45,55,732,842714.25,7349,158,191731.42,1672,80,1040741.12,9076,305,374944.83,3270,641,33.54,0,0,0.00,0,0,374978.37,3270,746,0.00,0,0,43542.71,380,563,215388.65,1878,175,0.00,0,0,223158.00,1946,61,38838.87,339,422,520928.23,4543,138,0.00,0,0,895906.60,7813,593,1019438.39,8890,366,0.00,0,0,0,0,0,0,0,0,7.57,15,59,"N",0.00,0.00
"57020","LAKE CITY AREA SCHOOL DISTRICT","MISSAUKEE COUNTY","57",1160.46,358,2893844.70,2494,162,6187046.10,5332,660,904911.49,780,388,9985802.29,8605,453,5105024.41,4399,249,795755.04,686,639,0.00,0,0,5900779.45,5085,444,5374394.87,4631,480,725727.82,625,331,1391696.69,1199,390,0.00,0,0,945922.87,815,546,552571.68,476,200,3615919.06,3116,425,2824123.06,2434,137,9516698.51,8201,460,10150389.19,8747,416,3135744.47,54383,340,140711615,121255,326,140196982,120812,126,57.66,20,227,"L",0.00,0.00
"57030","MCBAIN RURAL AGRICULTURAL SCHOOLS","MISSAUKEE COUNTY","57",1085.99,372,1189396.41,1095,432,6643874.90,6118,554,727750.00,670,531,8567435.31,7889,736,4537024.57,4178,386,790073.88,728,613,0.00,0,0,5327098.45,4905,514,5148187.55,4741,441,291355.37,268,648,1109467.25,1022,563,0.00,0,0,901062.94,830,529,656212.04,604,75,2958097.60,2724,615,2064772.94,1901,386,8285196.05,7629,657,8679988.22,7993,687,2752190.58,55055,310,123046042,113303,357,55102663,50740,326,49.99,22,421,"L",0.00,0.00
"58010","MONROE PUBLIC SCHOOLS","MONROE COUNTY","58",6556.29,45,20198021.91,3081,118,32963649.20,5028,673,4936348.22,753,419,58271457.33,8888,351,26000652.44,3966,494,6624266.85,1010,392,0.00,0,0,32624919.29,4976,486,29682793.06,4527,509,6088275.86,929,157,6967303.27,1063,515,3858.02,1,31,6249239.98,953,355,3445513.49,526,127,22750332.60,3470,293,17314780.12,2641,104,55375251.89,8446,369,58838740.59,8974,341,14666728.21,54718,324,973020324,148410,210,846105585,129052,115,268.04,24,621,"D",0.00,0.00
"58020","AIRPORT COMMUNITY SCHOOL DISTRICT","MONROE COUNTY","58",2906.32,156,5837133.16,2008,219,18134667.09,6240,521,1690750.97,582,639,25674120.17,8834,378,12540652.50,4319,294,3703221.58,1275,211,0.00,0,0,16243874.08,5589,227,15074158.88,5187,230,1876491.67,646,316,3127091.02,1076,503,0.00,0,0,2436341.56,838,516,1790828.00,616,63,9230752.25,3176,393,7042436.01,2423,139,25474626.33,8765,275,26410763.72,9087,310,7447789.08,58451,206,455365439,156681,186,178994574,61588,273,127.42,23,532,"I",2.40,0.48
"58030","BEDFORD PUBLIC SCHOOLS","MONROE COUNTY","58",5115.71,72,6630005.68,1296,368,33765571.49,6600,387,2514377.26,492,727,42933759.43,8393,537,22334232.00,4374,265,5053620.22,990,411,206021.06,21023,14,27593873.28,5394,298,26346139.02,5150,243,3791525.07,741,252,4787693.15,936,653,0.00,0,0,3795349.03,742,642,2311493.83,452,229,14686061.08,2871,549,11742699.41,2295,183,42279934.36,8265,428,43278889.81,8460,525,14161400.33,60802,148,880056689,172030,146,179669655,35121,433,232.91,22,421,"D",4.20,5.60
